6.596785050000000410e+03 1.509200000000000053e+01 4.000000000000000083e-03
6.599772329999999783e+03 1.536899999999999977e+01 4.000000000000000083e-03
6.599866250000000036e+03 1.537899999999999956e+01 4.000000000000000083e-03
6.600723710000000210e+03 1.548799999999999955e+01 4.000000000000000083e-03
6.600850070000000414e+03 1.550300000000000011e+01 4.000000000000000083e-03
6.601837779999999839e+03 1.549799999999999933e+01 4.000000000000000083e-03
6.602843570000000000e+03 1.515499999999999936e+01 4.000000000000000083e-03
6.603808289999999943e+03 1.508000000000000007e+01 4.000000000000000083e-03
6.604781479999999647e+03 1.521299999999999919e+01 4.000000000000000083e-03
6.608741530000000239e+03 1.527899999999999991e+01 4.000000000000000083e-03
6.622760940000000119e+03 1.510299999999999976e+01 4.000000000000000083e-03
6.623753149999999550e+03 1.523900000000000077e+01 4.000000000000000083e-03
6.624820740000000114e+03 1.535100000000000087e+01 4.000000000000000083e-03
6.625815010000000257e+03 1.548499999999999943e+01 4.000000000000000083e-03
6.626830210000000079e+03 1.552299999999999969e+01 4.000000000000000083e-03
6.627778140000000349e+03 1.520400000000000063e+01 4.000000000000000083e-03
6.628772160000000440e+03 1.506499999999999950e+01 4.000000000000000083e-03
6.631856730000000425e+03 1.544500000000000028e+01 4.000000000000000083e-03
6.632734370000000126e+03 1.555599999999999916e+01 4.000000000000000083e-03
6.633722649999999703e+03 1.530499999999999972e+01 4.000000000000000083e-03
6.635752230000000054e+03 1.515900000000000070e+01 4.000000000000000083e-03
6.636731880000000274e+03 1.528500000000000014e+01 4.000000000000000083e-03
6.637752319999999600e+03 1.541399999999999970e+01 4.000000000000000083e-03
6.664833590000000186e+03 1.541799999999999926e+01 4.000000000000000083e-03
6.665613400000000183e+03 1.515199999999999925e+01 4.000000000000000083e-03
6.665788590000000113e+03 1.508600000000000030e+01 4.000000000000000083e-03
6.666618660000000091e+03 1.509600000000000009e+01 4.000000000000000083e-03
6.666837690000000293e+03 1.513199999999999967e+01 4.000000000000000083e-03
6.667600309999999808e+03 1.524499999999999922e+01 4.000000000000000083e-03
6.667787949999999910e+03 1.525399999999999956e+01 4.000000000000000083e-03
6.668629140000000007e+03 1.535899999999999999e+01 4.000000000000000083e-03
6.668764500000000226e+03 1.536899999999999977e+01 4.000000000000000083e-03
6.669698769999999968e+03 1.549900000000000055e+01 4.000000000000000083e-03
6.669754979999999705e+03 1.551299999999999990e+01 4.000000000000000083e-03
6.670690620000000308e+03 1.553100000000000058e+01 4.000000000000000083e-03
6.670741409999999632e+03 1.554499999999999993e+01 4.000000000000000083e-03
6.671725709999999708e+03 1.519599999999999973e+01 4.000000000000000083e-03
6.671775819999999840e+03 1.517200000000000060e+01 4.000000000000000083e-03
6.672751460000000407e+03 1.508000000000000007e+01 4.000000000000000083e-03
6.673714030000000093e+03 1.522600000000000087e+01 4.000000000000000083e-03
6.673778709999999592e+03 1.523600000000000065e+01 4.000000000000000083e-03
6.674786600000000362e+03 1.536999999999999922e+01 4.000000000000000083e-03
6.675711030000000392e+03 1.547400000000000020e+01 4.000000000000000083e-03
6.675796650000000227e+03 1.550300000000000011e+01 4.000000000000000083e-03
6.691680419999999685e+03 1.509299999999999997e+01 4.000000000000000083e-03
6.692702379999999721e+03 1.524099999999999966e+01 4.000000000000000083e-03
6.693650440000000344e+03 1.534600000000000009e+01 4.000000000000000083e-03
6.694694290000000365e+03 1.548900000000000077e+01 4.000000000000000083e-03
6.695639379999999619e+03 1.556900000000000084e+01 4.000000000000000083e-03
6.696626959999999599e+03 1.525999999999999979e+01 4.000000000000000083e-03
6.697685040000000299e+03 1.507300000000000040e+01 4.000000000000000083e-03
6.698685379999999896e+03 1.519899999999999984e+01 4.000000000000000083e-03
6.700558780000000297e+03 1.542600000000000016e+01 4.000000000000000083e-03
6.701679860000000190e+03 1.556000000000000050e+01 4.000000000000000083e-03
6.702550079999999980e+03 1.537199999999999989e+01 4.000000000000000083e-03
6.703564970000000358e+03 1.508000000000000007e+01 4.000000000000000083e-03
6.704706960000000436e+03 1.517099999999999937e+01 4.000000000000000083e-03
6.705556620000000294e+03 1.526600000000000001e+01 4.000000000000000083e-03
6.726660369999999602e+03 1.554800000000000004e+01 4.000000000000000083e-03
6.727647420000000238e+03 1.537700000000000067e+01 4.000000000000000083e-03
6.728669079999999667e+03 1.507300000000000040e+01 4.000000000000000083e-03
6.729662540000000263e+03 1.515099999999999980e+01 4.000000000000000083e-03
6.730658940000000257e+03 1.526699999999999946e+01 4.000000000000000083e-03
6.732642780000000130e+03 1.554400000000000048e+01 4.000000000000000083e-03
6.733646289999999681e+03 1.549900000000000055e+01 4.000000000000000083e-03
6.733659690000000410e+03 1.548399999999999999e+01 4.000000000000000083e-03
6.734622210000000450e+03 1.514400000000000013e+01 4.000000000000000083e-03
6.734633310000000165e+03 1.514100000000000001e+01 4.000000000000000083e-03
6.735632929999999760e+03 1.509900000000000020e+01 4.000000000000000083e-03
6.735644129999999677e+03 1.510599999999999987e+01 4.000000000000000083e-03
6.736583459999999832e+03 1.521799999999999997e+01 4.000000000000000083e-03
6.737598960000000261e+03 1.534200000000000053e+01 4.000000000000000083e-03
6.737656320000000051e+03 1.535299999999999976e+01 4.000000000000000083e-03
6.738701740000000427e+03 1.549799999999999933e+01 4.000000000000000083e-03
6.739594799999999850e+03 1.554199999999999982e+01 4.000000000000000083e-03
6.739628329999999551e+03 1.554800000000000004e+01 4.000000000000000083e-03
6.740523060000000442e+03 1.526299999999999990e+01 4.000000000000000083e-03
6.740643670000000384e+03 1.522499999999999964e+01 4.000000000000000083e-03
6.741549729999999727e+03 1.505899999999999928e+01 4.000000000000000083e-03
6.741629409999999552e+03 1.505899999999999928e+01 4.000000000000000083e-03
6.742517740000000231e+03 1.518699999999999939e+01 4.000000000000000083e-03
6.742588319999999840e+03 1.519100000000000072e+01 4.000000000000000083e-03
6.743542389999999614e+03 1.528899999999999970e+01 4.000000000000000083e-03
6.744540970000000016e+03 1.543699999999999939e+01 4.000000000000000083e-03
6.744594009999999798e+03 1.543900000000000006e+01 4.000000000000000083e-03
6.746510980000000018e+03 1.533399999999999963e+01 4.000000000000000083e-03
6.746564459999999599e+03 1.532000000000000028e+01 4.000000000000000083e-03
6.748511440000000221e+03 1.513400000000000034e+01 4.000000000000000083e-03
6.749514280000000326e+03 1.526500000000000057e+01 4.000000000000000083e-03
6.749539700000000266e+03 1.527399999999999913e+01 4.000000000000000083e-03
6.759504520000000412e+03 1.521599999999999930e+01 4.000000000000000083e-03
6.760503999999999905e+03 1.507900000000000063e+01 4.000000000000000083e-03
6.761514360000000124e+03 1.521599999999999930e+01 4.000000000000000083e-03
6.762501070000000254e+03 1.532799999999999940e+01 4.000000000000000083e-03
6.763485550000000330e+03 1.545100000000000051e+01 4.000000000000000083e-03
6.764498800000000301e+03 1.555100000000000016e+01 4.000000000000000083e-03
6.765488970000000336e+03 1.528999999999999915e+01 4.000000000000000083e-03
6.766477310000000216e+03 1.504700000000000060e+01 4.000000000000000083e-03
6.767467849999999999e+03 1.517200000000000060e+01 4.000000000000000083e-03
6.768469850000000406e+03 1.528999999999999915e+01 4.000000000000000083e-03
6.769470999999999549e+03 1.541399999999999970e+01 4.000000000000000083e-03
6.770469250000000102e+03 1.553999999999999915e+01 4.000000000000000083e-03
6.771463359999999739e+03 1.541600000000000037e+01 4.000000000000000083e-03
6.772469790000000103e+03 1.508200000000000074e+01 4.000000000000000083e-03
6.956765099999999620e+03 1.530700000000000038e+01 4.000000000000000083e-03
6.957768839999999727e+03 1.543999999999999950e+01 4.000000000000000083e-03
6.958818650000000162e+03 1.556600000000000072e+01 4.000000000000000083e-03
6.959830289999999877e+03 1.532000000000000028e+01 4.000000000000000083e-03
6.960793700000000172e+03 1.505799999999999983e+01 4.000000000000000083e-03
6.961805449999999837e+03 1.515499999999999936e+01 4.000000000000000083e-03
6.963745630000000347e+03 1.540600000000000058e+01 4.000000000000000083e-03
6.964854279999999562e+03 1.553999999999999915e+01 4.000000000000000083e-03
6.965837150000000292e+03 1.543900000000000006e+01 4.000000000000000083e-03
6.967792000000000371e+03 1.510999999999999943e+01 4.000000000000000083e-03
6.970752190000000155e+03 1.550200000000000067e+01 4.000000000000000083e-03
6.970757129999999961e+03 1.549399999999999977e+01 4.000000000000000083e-03
6.997817089999999553e+03 1.520400000000000063e+01 4.000000000000000083e-03
7.007766249999999673e+03 1.540799999999999947e+01 4.000000000000000083e-03
7.026666129999999612e+03 1.542900000000000027e+01 4.000000000000000083e-03
7.027645370000000185e+03 1.555000000000000071e+01 4.000000000000000083e-03
7.028677300000000287e+03 1.538499999999999979e+01 4.000000000000000083e-03
7.029677590000000237e+03 1.508099999999999952e+01 4.000000000000000083e-03
7.030744429999999738e+03 1.515499999999999936e+01 4.000000000000000083e-03
7.031731770000000324e+03 1.527299999999999969e+01 4.000000000000000083e-03
7.032733510000000024e+03 1.539100000000000001e+01 4.000000000000000083e-03
7.033729199999999764e+03 1.551800000000000068e+01 4.000000000000000083e-03
7.034787140000000363e+03 1.546000000000000085e+01 4.000000000000000083e-03
7.035662220000000161e+03 1.515199999999999925e+01 4.000000000000000083e-03
7.036711360000000241e+03 1.509500000000000064e+01 4.000000000000000083e-03
7.093590129999999590e+03 1.516900000000000048e+01 4.000000000000000083e-03
7.097564559999999801e+03 1.543699999999999939e+01 4.000000000000000083e-03
7.098565389999999752e+03 1.508799999999999919e+01 4.000000000000000083e-03
7.099613470000000234e+03 1.513199999999999967e+01 4.000000000000000083e-03
7.100575289999999768e+03 1.525300000000000011e+01 4.000000000000000083e-03
7.102538969999999608e+03 1.549600000000000044e+01 4.000000000000000083e-03
7.103552630000000136e+03 1.551900000000000013e+01 4.000000000000000083e-03
7.137513289999999870e+03 1.516699999999999982e+01 4.000000000000000083e-03
7.332763680000000022e+03 1.527299999999999969e+01 4.000000000000000083e-03
7.366740850000000137e+03 1.555300000000000082e+01 4.000000000000000083e-03
